mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestregressor__max_depth,param_randomforestregressor__max_samples,param_randomforestregressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.531883716583252,0.12017101922594935,0.25134650866190594,0.11682655818130096,3,0.7,400,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 400}",,,,,,1
8.103199323018393,0.23843218469536634,0.25473777453104657,0.0433779631266664,3,0.7,500,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 500}",,,,,,1
2.1355287233988443,0.029422135959037185,0.08809487024943034,0.0462716621156942,4,0.8,100,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 100}",,,,,,1
3.9042176405588784,0.04430279915476716,0.09129373232523601,0.049812246110478436,4,0.8,200,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 200}",,,,,,1
4.730351368586223,0.5257605351797139,0.10027281443277995,0.012473867253900522,4,0.8,300,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 300}",,,,,,1
4.898031949996948,0.48203019818673265,0.11401597658793132,0.012192049202158172,4,0.8,400,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 400}",,,,,,1
5.653857151667277,0.17617827003406597,0.14288767178853354,0.014710541262212879,4,0.8,500,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.8, 'randomforestregressor__n_estimators': 500}",,,,,,1
1.2677135467529297,0.10315855882948614,0.044624010721842446,0.0033742248704260653,4,0.9,100,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 100}",,,,,,1
2.4234069188435874,0.07529275353850354,0.05918121337890625,0.008049704650735779,4,0.9,200,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 200}",,,,,,1
3.3003408114115396,0.16590925261121606,0.07358304659525554,0.002900002256637281,4,0.9,300,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 300}",,,,,,1
3.9972004095713296,0.07506704935534253,0.10343233744303386,0.010421113498868751,4,0.9,400,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 400}",,,,,,1
5.028577486673991,0.10660468245146598,0.1267517407735189,0.017218738839716148,4,0.9,500,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.9, 'randomforestregressor__n_estimators': 500}",,,,,,1
0.9000545342763265,0.03785894008768383,0.03350369135538737,0.0010964700901405049,4,0.7,100,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 100}",,,,,,1
1.7485354741414387,0.00843084524172176,0.059614340464274086,0.008048764743911562,4,0.7,200,"{'randomforestregressor__max_depth': 4, 'randomforestregressor__max_samples': 0.7, 'randomforestregressor__n_estimators': 200}",,,,,,1
